,Product_Code,Warehouse,Product_Category,Date,Returns,month_year,year
4864,Product_0618,Whse_J,Category_001,2020-02-25,25.0,2020-02,2020
4865,Product_1869,Whse_J,Category_001,2020-10-05,1.0,2020-10,2020
4866,Product_0410,Whse_J,Category_019,2020-05-22,8.0,2020-05,2020
4867,Product_1909,Whse_J,Category_019,2020-05-20,2.0,2020-05,2020
4868,Product_1464,Whse_J,Category_019,2020-06-23,500.0,2020-06,2020
4869,Product_1456,Whse_J,Category_019,2020-08-03,500.0,2020-08,2020
4870,Product_1429,Whse_J,Category_019,2020-08-24,300.0,2020-08,2020
4871,Product_1381,Whse_J,Category_019,2020-08-19,2500.0,2020-08,2020
4872,Product_1766,Whse_J,Category_005,2020-09-08,1000.0,2020-09,2020
4873,Product_1552,Whse_J,Category_019,2020-03-17,20000.0,2020-03,2020
4874,Product_1580,Whse_J,Category_005,2020-01-13,100.0,2020-01,2020
4875,Product_0928,Whse_J,Category_006,2020-01-13,1000.0,2020-01,2020
4876,Product_1315,Whse_J,Category_019,2020-01-13,100.0,2020-01,2020
4877,Product_1387,Whse_J,Category_019,2020-07-28,1000.0,2020-07,2020
4878,Product_1253,Whse_J,Category_019,2020-02-23,22500.0,2020-02,2020
4879,Product_1316,Whse_J,Category_019,2020-02-17,5000.0,2020-02,2020
4880,Product_1253,Whse_J,Category_019,2020-07-10,200.0,2020-07,2020
4881,Product_0016,Whse_J,Category_005,2020-03-31,100.0,2020-03,2020
4882,Product_0315,Whse_J,Category_011,2020-06-16,40.0,2020-06,2020
4883,Product_0654,Whse_J,Category_011,2020-12-08,100.0,2020-12,2020
4884,Product_0660,Whse_J,Category_011,2020-12-08,100.0,2020-12,2020
4885,Product_0670,Whse_J,Category_011,2020-12-08,100.0,2020-12,2020
4886,Product_0513,Whse_J,Category_022,2020-06-17,50.0,2020-06,2020
4887,Product_0514,Whse_J,Category_022,2020-06-17,270.0,2020-06,2020
4888,Product_0517,Whse_J,Category_022,2020-06-17,57.0,2020-06,2020
4889,Product_0529,Whse_J,Category_022,2020-06-17,6.0,2020-06,2020
4890,Product_0538,Whse_J,Category_022,2020-06-17,4.0,2020-06,2020
4891,Product_1992,Whse_J,Category_005,2020-02-27,100.0,2020-02,2020
4892,Product_1512,Whse_J,Category_019,2020-01-27,10000.0,2020-01,2020
4893,Product_1289,Whse_J,Category_019,2020-05-08,1400.0,2020-05,2020
4894,Product_1297,Whse_J,Category_019,2020-05-08,4900.0,2020-05,2020
4895,Product_1380,Whse_J,Category_019,2020-05-08,3100.0,2020-05,2020
4896,Product_1383,Whse_J,Category_019,2020-05-08,1000.0,2020-05,2020
4897,Product_1454,Whse_J,Category_019,2020-05-08,1800.0,2020-05,2020
4898,Product_1457,Whse_J,Category_019,2020-05-08,700.0,2020-05,2020
4899,Product_1289,Whse_J,Category_019,2020-05-11,200.0,2020-05,2020
4900,Product_1380,Whse_J,Category_019,2020-05-11,200.0,2020-05,2020
4901,Product_1472,Whse_J,Category_019,2020-12-18,300.0,2020-12,2020
4902,Product_1969,Whse_J,Category_005,2020-06-01,10000.0,2020-06,2020
4903,Product_1555,Whse_J,Category_019,2020-08-17,1000.0,2020-08,2020
4904,Product_1938,Whse_J,Category_001,2020-11-06,1.0,2020-11,2020
4905,Product_1240,Whse_J,Category_019,2020-12-15,19800.0,2020-12,2020
4906,Product_0962,Whse_J,Category_005,2020-10-20,18700.0,2020-10,2020
4907,Product_0840,Whse_J,Category_021,2020-01-30,5.0,2020-01,2020
4908,Product_0961,Whse_J,Category_005,2020-04-13,1000.0,2020-04,2020
4909,Product_0962,Whse_J,Category_005,2020-07-02,9900.0,2020-07,2020
4910,Product_1253,Whse_J,Category_019,2020-04-13,1000.0,2020-04,2020
4911,Product_1278,Whse_J,Category_019,2020-06-15,10000.0,2020-06,2020
4912,Product_1865,Whse_J,Category_001,2020-02-13,1.0,2020-02,2020
4913,Product_0344,Whse_J,Category_021,2020-03-05,24.0,2020-03,2020
4914,Product_0023,Whse_J,Category_005,2020-05-07,200.0,2020-05,2020
4915,Product_1460,Whse_J,Category_019,2020-06-29,50.0,2020-06,2020
4916,Product_1495,Whse_J,Category_019,2020-06-29,50.0,2020-06,2020
4917,Product_1547,Whse_J,Category_019,2020-06-29,50.0,2020-06,2020
4918,Product_1410,Whse_J,Category_019,2020-08-17,49500.0,2020-08,2020
4919,Product_1416,Whse_J,Category_019,2020-08-17,8900.0,2020-08,2020
4920,Product_1187,Whse_J,Category_019,2020-08-19,200.0,2020-08,2020
4921,Product_0026,Whse_J,Category_005,2020-02-17,400.0,2020-02,2020
4922,Product_0984,Whse_J,Category_028,2020-11-12,13700.0,2020-11,2020
4923,Product_0979,Whse_J,Category_028,2020-11-12,13800.0,2020-11,2020
4924,Product_0975,Whse_J,Category_028,2020-11-12,13400.0,2020-11,2020
4925,Product_1863,Whse_J,Category_001,2020-01-22,1.0,2020-01,2020
4926,Product_1942,Whse_J,Category_001,2020-12-14,1.0,2020-12,2020
4927,Product_0010,Whse_J,Category_005,2020-12-10,200.0,2020-12,2020
4928,Product_1393,Whse_S,Category_019,2020-06-12,3000.0,2020-06,2020
4929,Product_1787,Whse_S,Category_006,2020-05-07,5000.0,2020-05,2020
4930,Product_2153,Whse_S,Category_022,2019-11-17,20.0,2019-11,2019
4931,Product_2157,Whse_S,Category_022,2019-11-17,4.0,2019-11,2019
4932,Product_2156,Whse_S,Category_022,2019-11-17,2.0,2019-11,2019
4933,Product_0512,Whse_S,Category_022,2020-03-23,24.0,2020-03,2020
4934,Product_0516,Whse_S,Category_022,2020-03-23,8.0,2020-03,2020
4935,Product_0519,Whse_S,Category_022,2020-03-23,2.0,2020-03,2020
4936,Product_0522,Whse_S,Category_022,2020-03-23,24.0,2020-03,2020
4937,Product_2153,Whse_S,Category_022,2020-03-23,40.0,2020-03,2020
4938,Product_2155,Whse_S,Category_022,2020-03-23,4.0,2020-03,2020
4939,Product_2158,Whse_S,Category_022,2020-03-23,4.0,2020-03,2020
4940,Product_0179,Whse_S,Category_007,2019-11-17,1682.0,2019-11,2019
4941,Product_0215,Whse_S,Category_007,2019-11-17,50.0,2019-11,2019
4942,Product_2118,Whse_S,Category_009,2019-11-17,841.0,2019-11,2019
4943,Product_2132,Whse_S,Category_009,2019-11-17,50.0,2019-11,2019
4944,Product_0287,Whse_S,Category_021,2019-11-17,200.0,2019-11,2019
4945,Product_1616,Whse_S,Category_024,2019-11-17,4.0,2019-11,2019
4946,Product_1618,Whse_S,Category_024,2019-11-17,8.0,2019-11,2019
4947,Product_1644,Whse_S,Category_024,2019-11-17,2.0,2019-11,2019
4948,Product_1646,Whse_S,Category_024,2019-11-17,4.0,2019-11,2019
4949,Product_1847,Whse_S,Category_024,2019-11-17,200.0,2019-11,2019
4950,Product_0580,Whse_S,Category_012,2020-05-20,100.0,2020-05,2020
4951,Product_0443,Whse_S,Category_015,2019-11-17,31.0,2019-11,2019
4952,Product_0445,Whse_S,Category_015,2019-11-17,6.0,2019-11,2019
4953,Product_0505,Whse_S,Category_015,2019-11-17,10.0,2019-11,2019
4954,Product_0512,Whse_S,Category_022,2019-11-17,60.0,2019-11,2019
4955,Product_2111,Whse_S,Category_009,2019-11-17,200.0,2019-11,2019
4956,Product_2114,Whse_S,Category_009,2019-11-17,200.0,2019-11,2019
4957,Product_0171,Whse_S,Category_021,2019-11-17,100.0,2019-11,2019
4958,Product_1744,Whse_S,Category_030,2019-11-17,1000.0,2019-11,2019
4959,Product_0150,Whse_S,Category_015,2019-11-19,2.0,2019-11,2019
4960,Product_0460,Whse_S,Category_015,2019-11-19,4.0,2019-11,2019
4961,Product_0179,Whse_S,Category_007,2019-11-19,9.0,2019-11,2019
4962,Product_2118,Whse_S,Category_009,2019-11-19,2200.0,2019-11,2019
4963,Product_2133,Whse_S,Category_009,2019-11-19,300.0,2019-11,2019
4964,Product_2136,Whse_S,Category_009,2019-11-19,400.0,2019-11,2019
4965,Product_2142,Whse_S,Category_009,2019-11-19,200.0,2019-11,2019
4966,Product_0154,Whse_S,Category_021,2019-11-19,300.0,2019-11,2019
4967,Product_0159,Whse_S,Category_021,2019-11-19,8.0,2019-11,2019
4968,Product_0613,Whse_S,Category_001,2019-11-19,4.0,2019-11,2019
4969,Product_1249,Whse_S,Category_019,2019-11-19,200.0,2019-11,2019
4970,Product_0443,Whse_S,Category_015,2020-11-18,180.0,2020-11,2020
4971,Product_0511,Whse_S,Category_022,2020-03-18,858.0,2020-03,2020
4972,Product_0527,Whse_S,Category_022,2020-03-18,27.0,2020-03,2020
4973,Product_0204,Whse_S,Category_007,2020-06-24,420.0,2020-06,2020
4974,Product_0455,Whse_S,Category_015,2020-07-23,210.0,2020-07,2020
4975,Product_0664,Whse_J,Category_011,2021-09-30,4.0,2021-09,2021
4976,Product_1908,Whse_A,Category_028,2021-07-07,1.0,2021-07,2021
4977,Product_0505,Whse_A,Category_015,2021-07-15,2.0,2021-07,2021
4978,Product_2072,Whse_A,Category_009,2021-04-12,240.0,2021-04,2021
4979,Product_1913,Whse_A,Category_009,2021-12-19,20.0,2021-12,2021
4980,Product_1914,Whse_A,Category_009,2021-12-19,100.0,2021-12,2021
4981,Product_2053,Whse_A,Category_021,2021-12-08,138.0,2021-12,2021
4982,Product_0415,Whse_A,Category_019,2021-04-14,18800.0,2021-04,2021
4983,Product_1815,Whse_A,Category_031,2021-04-12,10.0,2021-04,2021
4984,Product_0208,Whse_A,Category_007,2021-09-02,110.0,2021-09,2021
4985,Product_0516,Whse_A,Category_022,2021-09-28,8.0,2021-09,2021
4986,Product_0394,Whse_A,Category_007,2021-02-09,16.0,2021-02,2021
4987,Product_1807,Whse_A,Category_024,2021-06-06,2.0,2021-06,2021
4988,Product_0463,Whse_A,Category_015,2021-03-10,20.0,2021-03,2021
4989,Product_0200,Whse_A,Category_007,2021-03-10,300.0,2021-03,2021
4990,Product_0394,Whse_A,Category_007,2021-03-10,3.0,2021-03,2021
4991,Product_0130,Whse_A,Category_021,2021-03-10,10.0,2021-03,2021
4992,Product_2053,Whse_A,Category_021,2021-03-10,20.0,2021-03,2021
4993,Product_1419,Whse_A,Category_019,2021-02-12,19800.0,2021-02,2021
4994,Product_1891,Whse_A,Category_021,2021-02-12,4.0,2021-02,2021
4995,Product_1093,Whse_A,Category_024,2021-02-12,7.0,2021-02,2021
4996,Product_2167,Whse_A,Category_024,2021-02-12,5.0,2021-02,2021
4997,Product_0020,Whse_A,Category_005,2021-02-02,900.0,2021-02,2021
4998,Product_0647,Whse_A,Category_027,2021-01-28,7.0,2021-01,2021
4999,Product_0647,Whse_A,Category_027,2021-07-11,1.0,2021-07,2021
5000,Product_1773,Whse_A,Category_024,2021-02-24,1.0,2021-02,2021
5001,Product_1957,Whse_A,Category_029,2021-06-08,40.0,2021-06,2021
5002,Product_1837,Whse_A,Category_031,2021-05-10,20.0,2021-05,2021
5003,Product_0225,Whse_A,Category_007,2021-09-15,200.0,2021-09,2021
5004,Product_0454,Whse_A,Category_015,2021-08-30,3.0,2021-08,2021
5005,Product_2082,Whse_A,Category_009,2021-03-08,40.0,2021-03,2021
5006,Product_2083,Whse_A,Category_009,2021-03-08,50.0,2021-03,2021
5007,Product_2085,Whse_A,Category_009,2021-03-08,19.0,2021-03,2021
5008,Product_2087,Whse_A,Category_009,2021-03-08,10.0,2021-03,2021
5009,Product_2091,Whse_A,Category_009,2021-03-08,12.0,2021-03,2021
5010,Product_2056,Whse_A,Category_021,2021-05-04,5.0,2021-05,2021
5011,Product_0951,Whse_A,Category_018,2021-03-16,80.0,2021-03,2021
5012,Product_1706,Whse_A,Category_026,2021-10-28,10.0,2021-10,2021
5013,Product_0639,Whse_A,Category_019,2021-08-11,1.0,2021-08,2021
5014,Product_0977,Whse_A,Category_028,2021-02-05,50.0,2021-02,2021
5015,Product_0998,Whse_A,Category_028,2021-05-25,49500.0,2021-05,2021
5016,Product_0302,Whse_A,Category_015,2021-10-19,12.0,2021-10,2021
5017,Product_0200,Whse_A,Category_007,2021-01-19,100.0,2021-01,2021
5018,Product_0208,Whse_A,Category_007,2021-01-19,100.0,2021-01,2021
5019,Product_0213,Whse_A,Category_007,2021-01-19,100.0,2021-01,2021
5020,Product_0395,Whse_A,Category_007,2021-03-03,3.0,2021-03,2021
5021,Product_0208,Whse_A,Category_007,2021-05-25,2.0,2021-05,2021
5022,Product_0213,Whse_A,Category_007,2021-05-25,2.0,2021-05,2021
5023,Product_0394,Whse_A,Category_007,2021-05-25,5.0,2021-05,2021
5024,Product_0189,Whse_A,Category_007,2021-11-15,150.0,2021-11,2021
5025,Product_0225,Whse_A,Category_007,2021-11-15,100.0,2021-11,2021
5026,Product_0230,Whse_A,Category_007,2021-11-15,150.0,2021-11,2021
5027,Product_0168,Whse_A,Category_021,2021-01-19,18.0,2021-01,2021
5028,Product_0353,Whse_A,Category_021,2021-01-19,6.0,2021-01,2021
5029,Product_0287,Whse_A,Category_021,2021-09-16,100.0,2021-09,2021
5030,Product_0293,Whse_A,Category_021,2021-09-16,20.0,2021-09,2021
5031,Product_1891,Whse_A,Category_021,2021-04-14,5.0,2021-04,2021
5032,Product_2169,Whse_A,Category_024,2021-04-14,9.0,2021-04,2021
5033,Product_0230,Whse_A,Category_007,2021-03-30,100.0,2021-03,2021
5034,Product_0213,Whse_A,Category_007,2021-08-26,50.0,2021-08,2021
5035,Product_2056,Whse_A,Category_021,2021-03-16,7.0,2021-03,2021
5036,Product_0349,Whse_A,Category_021,2021-08-26,7.0,2021-08,2021
5037,Product_0353,Whse_A,Category_021,2021-08-26,4.0,2021-08,2021
5038,Product_1264,Whse_A,Category_019,2021-03-30,1000.0,2021-03,2021
5039,Product_1548,Whse_A,Category_019,2021-06-22,1000.0,2021-06,2021
5040,Product_0308,Whse_A,Category_024,2021-03-03,20.0,2021-03,2021
5041,Product_0320,Whse_A,Category_024,2021-03-07,400.0,2021-03,2021
5042,Product_1776,Whse_A,Category_010,2021-06-08,20.0,2021-06,2021
5043,Product_0505,Whse_A,Category_015,2021-02-24,2.0,2021-02,2021
5044,Product_0516,Whse_A,Category_022,2021-02-24,4.0,2021-02,2021
5045,Product_2138,Whse_A,Category_009,2021-06-08,10.0,2021-06,2021
5046,Product_0342,Whse_A,Category_021,2021-08-31,4.0,2021-08,2021
5047,Product_0208,Whse_A,Category_007,2021-09-22,47.0,2021-09,2021
5048,Product_0333,Whse_A,Category_021,2021-09-22,1.0,2021-09,2021
5049,Product_2053,Whse_A,Category_021,2021-02-28,96.0,2021-02,2021
5050,Product_0437,Whse_A,Category_012,2021-08-24,19.0,2021-08,2021
5051,Product_0204,Whse_A,Category_007,2021-10-13,10.0,2021-10,2021
5052,Product_2108,Whse_A,Category_009,2021-08-24,50.0,2021-08,2021
5053,Product_2110,Whse_A,Category_009,2021-08-24,6.0,2021-08,2021
5054,Product_2121,Whse_A,Category_009,2021-08-24,40.0,2021-08,2021
5055,Product_0353,Whse_A,Category_021,2021-05-12,100.0,2021-05,2021
5056,Product_0293,Whse_A,Category_021,2021-08-24,10.0,2021-08,2021
5057,Product_0330,Whse_A,Category_021,2021-08-24,2.0,2021-08,2021
5058,Product_0333,Whse_A,Category_021,2021-08-24,1.0,2021-08,2021
5059,Product_0352,Whse_A,Category_021,2021-08-24,2.0,2021-08,2021
5060,Product_0364,Whse_A,Category_021,2021-08-24,1.0,2021-08,2021
5061,Product_2054,Whse_A,Category_021,2021-08-24,17.0,2021-08,2021
5062,Product_1847,Whse_A,Category_024,2021-08-24,500.0,2021-08,2021
5063,Product_1846,Whse_A,Category_006,2021-08-24,2000.0,2021-08,2021
5064,Product_1822,Whse_A,Category_018,2021-02-24,1.0,2021-02,2021
5065,Product_1978,Whse_A,Category_011,2021-03-07,5.0,2021-03,2021
5066,Product_0318,Whse_A,Category_011,2021-07-19,3.0,2021-07,2021
5067,Product_0512,Whse_A,Category_022,2021-03-16,36.0,2021-03,2021
5068,Product_0516,Whse_A,Category_022,2021-03-16,17.0,2021-03,2021
5069,Product_1976,Whse_A,Category_007,2021-03-07,1.0,2021-03,2021
5070,Product_2079,Whse_A,Category_009,2021-03-07,1.0,2021-03,2021
5071,Product_2108,Whse_A,Category_009,2021-03-07,60.0,2021-03,2021
5072,Product_2110,Whse_A,Category_009,2021-03-07,280.0,2021-03,2021
5073,Product_2113,Whse_A,Category_009,2021-03-07,125.0,2021-03,2021
5074,Product_0131,Whse_A,Category_021,2021-04-13,4.0,2021-04,2021
5075,Product_0121,Whse_A,Category_021,2021-08-23,60.0,2021-08,2021
5076,Product_0272,Whse_A,Category_021,2021-08-23,60.0,2021-08,2021
5077,Product_0169,Whse_A,Category_021,2021-10-14,11.0,2021-10,2021
5078,Product_2165,Whse_A,Category_024,2021-04-13,1.0,2021-04,2021
5079,Product_2165,Whse_A,Category_024,2021-10-14,2.0,2021-10,2021
5080,Product_0202,Whse_A,Category_007,2020-12-17,10.0,2020-12,2020
5081,Product_0211,Whse_A,Category_007,2020-12-17,10.0,2020-12,2020
5082,Product_0637,Whse_A,Category_007,2020-12-17,1.0,2020-12,2020
5083,Product_1429,Whse_A,Category_019,2021-05-17,1000.0,2021-05,2021
5084,Product_2168,Whse_A,Category_024,2021-04-21,32.0,2021-04,2021
5085,Product_0413,Whse_A,Category_019,2021-04-12,5000.0,2021-04,2021
5086,Product_0417,Whse_A,Category_019,2021-04-12,2000.0,2021-04,2021
5087,Product_0418,Whse_A,Category_019,2021-05-20,70000.0,2021-05,2021
5088,Product_0471,Whse_A,Category_015,2021-01-22,9.0,2021-01,2021
5089,Product_0505,Whse_A,Category_015,2021-01-22,49.0,2021-01,2021
5090,Product_0471,Whse_A,Category_015,2021-02-24,22.0,2021-02,2021
5091,Product_0505,Whse_A,Category_015,2021-02-24,25.0,2021-02,2021
5092,Product_0453,Whse_A,Category_015,2021-09-22,1.0,2021-09,2021
5093,Product_0250,Whse_A,Category_007,2021-02-24,285.0,2021-02,2021
5094,Product_0189,Whse_A,Category_007,2021-08-18,44.0,2021-08,2021
5095,Product_0205,Whse_A,Category_007,2021-08-18,20.0,2021-08,2021
5096,Product_0202,Whse_A,Category_007,2021-09-22,300.0,2021-09,2021
5097,Product_0213,Whse_A,Category_007,2021-09-22,30.0,2021-09,2021
5098,Product_0228,Whse_A,Category_007,2021-09-22,20.0,2021-09,2021
5099,Product_2144,Whse_A,Category_009,2020-11-18,45.0,2020-11,2020
5100,Product_2128,Whse_A,Category_009,2021-02-24,20.0,2021-02,2021
5101,Product_2132,Whse_A,Category_009,2021-02-24,100.0,2021-02,2021
5102,Product_2138,Whse_A,Category_009,2021-08-18,20.0,2021-08,2021
5103,Product_2138,Whse_A,Category_009,2021-09-22,10.0,2021-09,2021
5104,Product_0353,Whse_A,Category_021,2021-09-22,7.0,2021-09,2021
5105,Product_2053,Whse_A,Category_021,2021-09-22,50.0,2021-09,2021
5106,Product_1093,Whse_A,Category_024,2021-01-22,14.0,2021-01,2021
5107,Product_1093,Whse_A,Category_024,2021-02-24,1.0,2021-02,2021
5108,Product_1825,Whse_A,Category_006,2021-09-22,5000.0,2021-09,2021
5109,Product_0946,Whse_A,Category_018,2020-11-18,1.0,2020-11,2020
5110,Product_0946,Whse_A,Category_018,2021-02-28,1.0,2021-02,2021
5111,Product_1705,Whse_A,Category_026,2021-02-24,3.0,2021-02,2021
5112,Product_0980,Whse_A,Category_028,2020-11-18,2200.0,2020-11,2020
5113,Product_0998,Whse_A,Category_028,2021-02-24,36300.0,2021-02,2021
5114,Product_1000,Whse_A,Category_028,2021-02-24,40000.0,2021-02,2021
5115,Product_0200,Whse_A,Category_007,2021-04-05,50.0,2021-04,2021
5116,Product_1777,Whse_A,Category_010,2021-01-11,4.0,2021-01,2021
5117,Product_0318,Whse_A,Category_011,2021-10-14,9.0,2021-10,2021
5118,Product_0318,Whse_A,Category_011,2021-11-09,1.0,2021-11,2021
5119,Product_0458,Whse_A,Category_015,2021-11-09,3.0,2021-11,2021
5120,Product_0495,Whse_A,Category_015,2021-11-09,2.0,2021-11,2021
5121,Product_0516,Whse_A,Category_022,2021-11-09,25.0,2021-11,2021
5122,Product_0191,Whse_A,Category_007,2021-08-24,16.0,2021-08,2021
5123,Product_0243,Whse_A,Category_007,2021-11-09,100.0,2021-11,2021
5124,Product_2142,Whse_A,Category_009,2021-08-24,3.0,2021-08,2021
5125,Product_0120,Whse_A,Category_021,2021-01-11,30.0,2021-01,2021
5126,Product_2052,Whse_A,Category_021,2021-01-11,1.0,2021-01,2021
5127,Product_0137,Whse_A,Category_021,2021-11-09,10.0,2021-11,2021
5128,Product_2164,Whse_A,Category_024,2021-11-09,4.0,2021-11,2021
5129,Product_1960,Whse_A,Category_029,2021-08-24,1.0,2021-08,2021
5130,Product_1837,Whse_A,Category_031,2021-05-20,1.0,2021-05,2021
5131,Product_0274,Whse_A,Category_021,2021-04-21,40.0,2021-04,2021
5132,Product_0123,Whse_A,Category_021,2021-04-21,50.0,2021-04,2021
5133,Product_0211,Whse_A,Category_007,2021-07-18,50.0,2021-07,2021
5134,Product_1053,Whse_A,Category_024,2021-07-18,3.0,2021-07,2021
5135,Product_1053,Whse_A,Category_024,2021-09-23,5.0,2021-09,2021
5136,Product_1054,Whse_A,Category_024,2021-09-23,10.0,2021-09,2021
5137,Product_1671,Whse_A,Category_026,2021-05-23,2.0,2021-05,2021
5138,Product_1837,Whse_A,Category_031,2021-05-23,1.0,2021-05,2021
5139,Product_0211,Whse_A,Category_007,2021-09-22,68.0,2021-09,2021
5140,Product_0123,Whse_A,Category_021,2021-09-22,60.0,2021-09,2021
5141,Product_0937,Whse_A,Category_006,2021-10-24,8000.0,2021-10,2021
5142,Product_0998,Whse_A,Category_028,2021-11-16,300.0,2021-11,2021
5143,Product_0273,Whse_A,Category_021,2021-05-20,270.0,2021-05,2021
5144,Product_0211,Whse_A,Category_007,2021-06-03,200.0,2021-06,2021
5145,Product_0123,Whse_A,Category_021,2021-06-03,200.0,2021-06,2021
5146,Product_0349,Whse_A,Category_021,2021-06-03,8.0,2021-06,2021
5147,Product_0200,Whse_A,Category_007,2021-08-31,1.0,2021-08,2021
5148,Product_0230,Whse_A,Category_007,2021-08-31,40.0,2021-08,2021
5149,Product_1250,Whse_A,Category_019,2021-04-11,200.0,2021-04,2021
5150,Product_1299,Whse_A,Category_019,2021-04-11,1400.0,2021-04,2021
5151,Product_1402,Whse_A,Category_019,2021-04-11,500.0,2021-04,2021
5152,Product_1410,Whse_A,Category_019,2021-04-11,900.0,2021-04,2021
5153,Product_1464,Whse_A,Category_019,2021-04-11,500.0,2021-04,2021
5154,Product_1470,Whse_A,Category_019,2021-04-11,400.0,2021-04,2021
5155,Product_1496,Whse_A,Category_019,2021-04-11,600.0,2021-04,2021
5156,Product_1499,Whse_A,Category_019,2021-04-11,450.0,2021-04,2021
5157,Product_1513,Whse_A,Category_019,2021-04-11,400.0,2021-04,2021
5158,Product_1521,Whse_A,Category_019,2021-04-11,2000.0,2021-04,2021
5159,Product_1539,Whse_A,Category_019,2021-04-11,300.0,2021-04,2021
5160,Product_0200,Whse_A,Category_007,2021-02-12,271.0,2021-02,2021
5161,Product_0200,Whse_A,Category_007,2021-06-28,450.0,2021-06,2021
5162,Product_0394,Whse_A,Category_007,2021-01-11,12.0,2021-01,2021
5163,Product_2164,Whse_A,Category_024,2021-05-19,10.0,2021-05,2021
5164,Product_0639,Whse_A,Category_019,2021-06-29,6.0,2021-06,2021
5165,Product_1535,Whse_A,Category_019,2021-03-03,50.0,2021-03,2021
5166,Product_0120,Whse_A,Category_021,2021-02-24,200.0,2021-02,2021
5167,Product_0997,Whse_A,Category_028,2021-10-03,6900.0,2021-10,2021
5168,Product_0997,Whse_A,Category_028,2021-10-24,3100.0,2021-10,2021
5169,Product_2089,Whse_A,Category_009,2021-06-08,150.0,2021-06,2021
5170,Product_2075,Whse_A,Category_009,2021-06-21,117.0,2021-06,2021
5171,Product_1093,Whse_A,Category_024,2021-02-24,8.0,2021-02,2021
5172,Product_1171,Whse_A,Category_024,2021-09-05,1.0,2021-09,2021
5173,Product_1095,Whse_A,Category_024,2021-11-28,4.0,2021-11,2021
5174,Product_1535,Whse_A,Category_019,2021-08-30,100.0,2021-08,2021
5175,Product_1726,Whse_A,Category_003,2021-10-12,18.0,2021-10,2021
5176,Product_1778,Whse_A,Category_010,2021-05-11,8.0,2021-05,2021
5177,Product_0200,Whse_A,Category_007,2021-05-11,32.0,2021-05,2021
5178,Product_1645,Whse_A,Category_024,2021-05-11,3.0,2021-05,2021
5179,Product_1807,Whse_A,Category_024,2021-06-08,2.0,2021-06,2021
5180,Product_1794,Whse_A,Category_024,2021-06-06,1.0,2021-06,2021
5181,Product_0395,Whse_A,Category_007,2021-01-12,7.0,2021-01,2021
5182,Product_0349,Whse_A,Category_021,2021-01-12,2.0,2021-01,2021
5183,Product_2138,Whse_A,Category_009,2021-04-22,350.0,2021-04,2021
5184,Product_1410,Whse_A,Category_019,2021-02-10,100.0,2021-02,2021
5185,Product_0427,Whse_A,Category_019,2021-05-02,300.0,2021-05,2021
5186,Product_1250,Whse_A,Category_019,2021-05-02,300.0,2021-05,2021
5187,Product_1416,Whse_A,Category_019,2021-05-02,700.0,2021-05,2021
5188,Product_1420,Whse_A,Category_019,2021-05-02,200.0,2021-05,2021
5189,Product_1421,Whse_A,Category_019,2021-05-02,100.0,2021-05,2021
5190,Product_1496,Whse_A,Category_019,2021-04-14,300.0,2021-04,2021
5191,Product_0249,Whse_A,Category_007,2021-10-21,8.0,2021-10,2021
5192,Product_2111,Whse_A,Category_009,2021-05-20,2950.0,2021-05,2021
5193,Product_2114,Whse_A,Category_009,2021-05-20,293.0,2021-05,2021
5194,Product_2109,Whse_A,Category_009,2021-08-30,2820.0,2021-08,2021
5195,Product_2111,Whse_A,Category_009,2021-08-30,40.0,2021-08,2021
5196,Product_2114,Whse_A,Category_009,2021-08-30,106.0,2021-08,2021
5197,Product_0567,Whse_A,Category_012,2021-05-02,64.0,2021-05,2021
5198,Product_0300,Whse_A,Category_015,2021-03-07,24.0,2021-03,2021
5199,Product_1727,Whse_A,Category_003,2021-11-21,54.0,2021-11,2021
5200,Product_2074,Whse_A,Category_009,2020-12-09,2.0,2020-12,2020
5201,Product_2121,Whse_A,Category_009,2021-05-03,20.0,2021-05,2021
5202,Product_2122,Whse_A,Category_009,2021-05-03,16.0,2021-05,2021
5203,Product_2123,Whse_A,Category_009,2021-05-03,10.0,2021-05,2021
5204,Product_2128,Whse_A,Category_009,2021-05-03,10.0,2021-05,2021
5205,Product_2130,Whse_A,Category_009,2021-05-03,26.0,2021-05,2021
5206,Product_2132,Whse_A,Category_009,2021-05-03,8.0,2021-05,2021
5207,Product_2136,Whse_A,Category_009,2021-05-03,10.0,2021-05,2021
5208,Product_2142,Whse_A,Category_009,2021-05-03,8.0,2021-05,2021
5209,Product_2116,Whse_A,Category_009,2021-08-23,50.0,2021-08,2021
5210,Product_2079,Whse_A,Category_009,2021-10-18,20.0,2021-10,2021
5211,Product_2086,Whse_A,Category_009,2021-10-18,60.0,2021-10,2021
5212,Product_2092,Whse_A,Category_009,2021-10-18,20.0,2021-10,2021
5213,Product_2142,Whse_A,Category_009,2021-10-18,1.0,2021-10,2021
5214,Product_0487,Whse_A,Category_013,2021-04-13,16.0,2021-04,2021
5215,Product_0548,Whse_A,Category_013,2021-10-18,6.0,2021-10,2021
5216,Product_0352,Whse_A,Category_021,2021-04-13,1.0,2021-04,2021
5217,Product_0287,Whse_A,Category_021,2021-10-24,10.0,2021-10,2021
5218,Product_1772,Whse_A,Category_024,2021-02-05,3.0,2021-02,2021
5219,Product_1807,Whse_A,Category_024,2021-04-13,4.0,2021-04,2021
